timestamp,speed,gender,age,height,current_weight,target_weight,weeks_to_achieve
2024-01-01 17:24:05,11.3,female,25,160,60,55,10
2024-01-01 17:24:10,11.4,female,25,160,60,55,10
2024-01-01 17:24:15,12.0,female,25,160,60,55,10
2024-01-01 17:24:20,12.0,female,25,160,60,55,10
2024-01-01 17:24:25,12.4,female,25,160,60,55,10
2024-01-01 17:24:30,12.2,female,25,160,60,55,10
2024-01-01 17:24:35,12.1,female,25,160,60,55,10
2024-01-01 17:24:40,11.8,female,25,160,60,55,10
2024-01-01 17:24:45,11.4,female,25,160,60,55,10
2024-01-01 17:24:50,11.1,female,25,160,60,55,10
2024-01-01 17:24:55,10.8,female,25,160,60,55,10
2024-01-01 17:25:00,10.7,female,25,160,60,55,10
2024-01-01 17:25:05,10.3,female,25,160,60,55,10
2024-01-01 17:25:10,9.9,female,25,160,60,55,10
2024-01-01 17:25:15,9.8,female,25,160,60,55,10
2024-01-01 17:25:20,9.9,female,25,160,60,55,10
2024-01-01 17:25:25,10.2,female,25,160,60,55,10
2024-01-01 17:25:30,10.2,female,25,160,60,55,10
2024-01-01 17:25:35,10.5,female,25,160,60,55,10
2024-01-01 17:25:40,10.3,female,25,160,60,55,10
2024-01-01 17:25:45,10.2,female,25,160,60,55,10
2024-01-01 17:25:50,9.8,female,25,160,60,55,10
2024-01-01 17:25:55,10.4,female,25,160,60,55,10
2024-01-01 17:26:00,11.2,female,25,160,60,55,10
2024-01-01 17:26:05,11.1,female,25,160,60,55,10
2024-01-01 17:26:10,11.3,female,25,160,60,55,10
2024-01-01 17:26:15,11.3,female,25,160,60,55,10
2024-01-01 17:26:20,11.2,female,25,160,60,55,10
2024-01-01 17:26:25,11.6,female,25,160,60,55,10
2024-01-01 17:26:30,11.5,female,25,160,60,55,10
2024-01-01 17:26:35,11.0,female,25,160,60,55,10
2024-01-01 17:26:40,11.0,female,25,160,60,55,10
2024-01-01 17:26:45,10.2,female,25,160,60,55,10
2024-01-01 17:26:50,9.9,female,25,160,60,55,10
2024-01-01 17:26:55,10.2,female,25,160,60,55,10
2024-01-01 17:27:00,9.7,female,25,160,60,55,10
2024-01-01 17:27:05,9.4,female,25,160,60,55,10
2024-01-01 17:27:10,9.9,female,25,160,60,55,10
2024-01-01 17:27:15,9.2,female,25,160,60,55,10
2024-01-01 17:27:20,9.2,female,25,160,60,55,10
2024-01-01 17:27:25,9.3,female,25,160,60,55,10
2024-01-01 17:27:30,9.4,female,25,160,60,55,10
2024-01-01 17:27:35,9.9,female,25,160,60,55,10
2024-01-01 17:27:40,9.6,female,25,160,60,55,10
2024-01-01 17:27:45,8.8,female,25,160,60,55,10
2024-01-01 17:27:50,8.8,female,25,160,60,55,10
2024-01-01 17:27:55,8.7,female,25,160,60,55,10
2024-01-01 17:28:00,8.1,female,25,160,60,55,10
2024-01-01 17:28:05,8.7,female,25,160,60,55,10
2024-01-01 17:28:10,8.7,female,25,160,60,55,10
2024-01-01 17:28:15,8.8,female,25,160,60,55,10
2024-01-01 17:28:20,8.9,female,25,160,60,55,10
2024-01-01 17:28:25,8.7,female,25,160,60,55,10
2024-01-01 17:28:30,9.1,female,25,160,60,55,10
2024-01-01 17:28:35,9.0,female,25,160,60,55,10
2024-01-01 17:28:40,9.5,female,25,160,60,55,10
2024-01-01 17:28:45,9.6,female,25,160,60,55,10
2024-01-01 17:28:50,9.8,female,25,160,60,55,10
2024-01-01 17:28:55,9.5,female,25,160,60,55,10
2024-01-01 17:29:00,9.6,female,25,160,60,55,10
2024-01-01 17:29:05,9.5,female,25,160,60,55,10
2024-01-01 17:29:10,9.7,female,25,160,60,55,10
2024-01-01 17:29:15,9.7,female,25,160,60,55,10
2024-01-01 17:29:20,9.5,female,25,160,60,55,10
2024-01-01 17:29:25,10.2,female,25,160,60,55,10
2024-01-01 17:29:30,9.8,female,25,160,60,55,10
2024-01-01 17:29:35,10.0,female,25,160,60,55,10
2024-01-01 17:29:40,9.9,female,25,160,60,55,10
2024-01-01 17:29:45,10.3,female,25,160,60,55,10
2024-01-01 17:29:50,10.8,female,25,160,60,55,10
2024-01-01 17:29:55,10.7,female,25,160,60,55,10
2024-01-01 17:30:00,11.0,female,25,160,60,55,10
2024-01-01 17:30:05,10.8,female,25,160,60,55,10
2024-01-01 17:30:10,10.7,female,25,160,60,55,10
2024-01-01 17:30:15,10.6,female,25,160,60,55,10
2024-01-01 17:30:20,10.9,female,25,160,60,55,10
2024-01-01 17:30:25,10.8,female,25,160,60,55,10
2024-01-01 17:30:30,11.1,female,25,160,60,55,10
2024-01-01 17:30:35,11.0,female,25,160,60,55,10
2024-01-01 17:30:40,10.2,female,25,160,60,55,10
2024-01-01 17:30:45,10.2,female,25,160,60,55,10
2024-01-01 17:30:50,9.4,female,25,160,60,55,10
2024-01-01 17:30:55,9.5,female,25,160,60,55,10
2024-01-01 17:31:00,9.5,female,25,160,60,55,10
2024-01-01 17:31:05,9.5,female,25,160,60,55,10
2024-01-01 17:31:10,9.5,female,25,160,60,55,10
2024-01-01 17:31:15,9.7,female,25,160,60,55,10
2024-01-01 17:31:20,10.0,female,25,160,60,55,10
2024-01-01 17:31:25,9.8,female,25,160,60,55,10
2024-01-01 17:31:30,10.1,female,25,160,60,55,10
2024-01-01 17:31:35,10.6,female,25,160,60,55,10
2024-01-01 17:31:40,11.0,female,25,160,60,55,10
2024-01-01 17:31:45,11.3,female,25,160,60,55,10
2024-01-01 17:31:50,11.1,female,25,160,60,55,10
2024-01-01 17:31:55,11.4,female,25,160,60,55,10
2024-01-01 17:32:00,11.1,female,25,160,60,55,10
2024-01-01 17:32:05,10.5,female,25,160,60,55,10
2024-01-01 17:32:10,10.3,female,25,160,60,55,10
2024-01-01 17:32:15,10.7,female,25,160,60,55,10
2024-01-01 17:32:20,11.0,female,25,160,60,55,10
2024-01-01 17:32:25,10.3,female,25,160,60,55,10
2024-01-01 17:32:30,10.6,female,25,160,60,55,10
2024-01-01 17:32:35,11.0,female,25,160,60,55,10
2024-01-01 17:32:40,11.6,female,25,160,60,55,10
2024-01-01 17:32:45,11.3,female,25,160,60,55,10
2024-01-01 17:32:50,11.6,female,25,160,60,55,10
2024-01-01 17:32:55,11.9,female,25,160,60,55,10
2024-01-01 17:33:00,12.1,female,25,160,60,55,10
2024-01-01 17:33:05,12.1,female,25,160,60,55,10
2024-01-01 17:33:10,11.6,female,25,160,60,55,10
2024-01-01 17:33:15,12.4,female,25,160,60,55,10
2024-01-01 17:33:20,12.2,female,25,160,60,55,10
2024-01-01 17:33:25,11.8,female,25,160,60,55,10
2024-01-01 17:33:30,11.2,female,25,160,60,55,10
2024-01-01 17:33:35,11.1,female,25,160,60,55,10
2024-01-01 17:33:40,11.0,female,25,160,60,55,10
2024-01-01 17:33:45,11.1,female,25,160,60,55,10
2024-01-01 17:33:50,10.8,female,25,160,60,55,10
2024-01-01 17:33:55,10.5,female,25,160,60,55,10
2024-01-02 08:31:00,11.8,female,25,160,60,55,10
2024-01-02 08:31:05,11.1,female,25,160,60,55,10
2024-01-02 08:31:10,11.5,female,25,160,60,55,10
2024-01-02 08:31:15,11.9,female,25,160,60,55,10
2024-01-02 08:31:20,11.5,female,25,160,60,55,10
2024-01-02 08:31:25,11.0,female,25,160,60,55,10
2024-01-02 08:31:30,10.9,female,25,160,60,55,10
2024-01-02 08:31:35,10.9,female,25,160,60,55,10
2024-01-02 08:31:40,10.3,female,25,160,60,55,10
2024-01-02 08:31:45,9.9,female,25,160,60,55,10
2024-01-02 08:31:50,9.3,female,25,160,60,55,10
2024-01-02 08:31:55,9.8,female,25,160,60,55,10
2024-01-02 08:32:00,9.0,female,25,160,60,55,10
2024-01-02 08:32:05,8.9,female,25,160,60,55,10
2024-01-02 08:32:10,9.0,female,25,160,60,55,10
2024-01-02 08:32:15,9.2,female,25,160,60,55,10
2024-01-02 08:32:20,9.1,female,25,160,60,55,10
2024-01-02 08:32:25,9.6,female,25,160,60,55,10
2024-01-02 08:32:30,9.7,female,25,160,60,55,10
2024-01-02 08:32:35,10.0,female,25,160,60,55,10
2024-01-02 08:32:40,10.1,female,25,160,60,55,10
2024-01-02 08:32:45,10.3,female,25,160,60,55,10
2024-01-02 08:32:50,10.4,female,25,160,60,55,10
2024-01-02 08:32:55,9.7,female,25,160,60,55,10
2024-01-02 08:33:00,9.8,female,25,160,60,55,10
2024-01-02 08:33:05,9.9,female,25,160,60,55,10
2024-01-02 08:33:10,10.1,female,25,160,60,55,10
2024-01-02 08:33:15,9.7,female,25,160,60,55,10
2024-01-02 08:33:20,10.2,female,25,160,60,55,10
2024-01-02 08:33:25,10.4,female,25,160,60,55,10
2024-01-02 08:33:30,10.7,female,25,160,60,55,10
2024-01-02 08:33:35,10.6,female,25,160,60,55,10
2024-01-02 08:33:40,11.1,female,25,160,60,55,10
2024-01-02 08:33:45,11.2,female,25,160,60,55,10
2024-01-02 08:33:50,11.6,female,25,160,60,55,10
2024-01-02 08:33:55,11.6,female,25,160,60,55,10
2024-01-02 08:34:00,11.9,female,25,160,60,55,10
2024-01-02 08:34:05,11.9,female,25,160,60,55,10
2024-01-02 08:34:10,11.6,female,25,160,60,55,10
2024-01-02 08:34:15,11.4,female,25,160,60,55,10
2024-01-02 08:34:20,11.0,female,25,160,60,55,10
2024-01-02 08:34:25,10.3,female,25,160,60,55,10
2024-01-02 08:34:30,10.4,female,25,160,60,55,10
2024-01-02 08:34:35,10.8,female,25,160,60,55,10
2024-01-02 08:34:40,10.7,female,25,160,60,55,10
2024-01-02 08:34:45,10.5,female,25,160,60,55,10
2024-01-02 08:34:50,10.1,female,25,160,60,55,10
2024-01-02 08:34:55,10.3,female,25,160,60,55,10
2024-01-02 08:35:00,10.1,female,25,160,60,55,10
2024-01-02 08:35:05,10.1,female,25,160,60,55,10
2024-01-02 08:35:10,10.4,female,25,160,60,55,10
2024-01-02 08:35:15,10.4,female,25,160,60,55,10
2024-01-02 08:35:20,10.3,female,25,160,60,55,10
2024-01-02 08:35:25,10.1,female,25,160,60,55,10
2024-01-02 08:35:30,9.6,female,25,160,60,55,10
2024-01-02 08:35:35,10.4,female,25,160,60,55,10
2024-01-02 08:35:40,10.5,female,25,160,60,55,10
2024-01-02 08:35:45,10.3,female,25,160,60,55,10
2024-01-02 08:35:50,10.9,female,25,160,60,55,10
2024-01-02 08:35:55,11.3,female,25,160,60,55,10
2024-01-02 08:36:00,11.4,female,25,160,60,55,10
2024-01-02 08:36:05,11.9,female,25,160,60,55,10
2024-01-02 08:36:10,11.7,female,25,160,60,55,10
2024-01-02 08:36:15,11.9,female,25,160,60,55,10
2024-01-02 08:36:20,11.8,female,25,160,60,55,10
2024-01-02 08:36:25,11.8,female,25,160,60,55,10
2024-01-02 08:36:30,12.0,female,25,160,60,55,10
2024-01-02 08:36:35,11.7,female,25,160,60,55,10
2024-01-02 08:36:40,11.1,female,25,160,60,55,10
2024-01-02 08:36:45,10.9,female,25,160,60,55,10
2024-01-02 08:36:50,10.8,female,25,160,60,55,10
2024-01-02 08:36:55,10.3,female,25,160,60,55,10
2024-01-02 08:37:00,10.8,female,25,160,60,55,10
2024-01-02 08:37:05,10.3,female,25,160,60,55,10
2024-01-02 08:37:10,10.5,female,25,160,60,55,10
2024-01-02 08:37:15,9.8,female,25,160,60,55,10
2024-01-02 08:37:20,9.7,female,25,160,60,55,10
2024-01-02 08:37:25,9.6,female,25,160,60,55,10
2024-01-02 08:37:30,9.5,female,25,160,60,55,10
2024-01-02 08:37:35,9.4,female,25,160,60,55,10
2024-01-02 08:37:40,9.7,female,25,160,60,55,10
2024-01-02 08:37:45,10.3,female,25,160,60,55,10
2024-01-02 08:37:50,10.0,female,25,160,60,55,10
2024-01-02 08:37:55,10.0,female,25,160,60,55,10
2024-01-02 08:38:00,10.2,female,25,160,60,55,10
2024-01-02 08:38:05,10.1,female,25,160,60,55,10
2024-01-02 08:38:10,9.7,female,25,160,60,55,10
2024-01-02 08:38:15,10.0,female,25,160,60,55,10
2024-01-02 08:38:20,10.3,female,25,160,60,55,10
2024-01-02 08:38:25,10.3,female,25,160,60,55,10
2024-01-02 08:38:30,9.9,female,25,160,60,55,10
2024-01-02 08:38:35,9.5,female,25,160,60,55,10
2024-01-02 08:38:40,9.0,female,25,160,60,55,10
2024-01-02 08:38:45,9.6,female,25,160,60,55,10
2024-01-02 08:38:50,9.7,female,25,160,60,55,10
2024-01-02 08:38:55,10.0,female,25,160,60,55,10
2024-01-02 08:39:00,10.1,female,25,160,60,55,10
2024-01-02 08:39:05,9.9,female,25,160,60,55,10
2024-01-02 08:39:10,9.7,female,25,160,60,55,10
2024-01-02 08:39:15,9.3,female,25,160,60,55,10
2024-01-02 08:39:20,8.9,female,25,160,60,55,10
2024-01-02 08:39:25,9.2,female,25,160,60,55,10
2024-01-02 08:39:30,9.5,female,25,160,60,55,10
2024-01-02 08:39:35,9.3,female,25,160,60,55,10
2024-01-02 08:39:40,8.8,female,25,160,60,55,10
2024-01-02 08:39:45,8.9,female,25,160,60,55,10
2024-01-02 08:39:50,8.6,female,25,160,60,55,10
2024-01-02 08:39:55,8.8,female,25,160,60,55,10
2024-01-02 08:40:00,9.3,female,25,160,60,55,10
2024-01-02 08:40:05,9.4,female,25,160,60,55,10
2024-01-02 08:40:10,9.9,female,25,160,60,55,10
2024-01-02 08:40:15,9.5,female,25,160,60,55,10
2024-01-02 08:40:20,9.3,female,25,160,60,55,10
2024-01-02 08:40:25,9.7,female,25,160,60,55,10
2024-01-02 08:40:30,10.3,female,25,160,60,55,10
2024-01-02 08:40:35,10.1,female,25,160,60,55,10
2024-01-02 08:40:40,10.7,female,25,160,60,55,10
2024-01-02 08:40:45,10.3,female,25,160,60,55,10
2024-01-02 08:40:50,9.8,female,25,160,60,55,10
2024-01-02 08:40:55,10.1,female,25,160,60,55,10
2024-01-02 08:41:00,9.7,female,25,160,60,55,10
2024-01-02 08:41:05,10.0,female,25,160,60,55,10
2024-01-02 08:41:10,10.1,female,25,160,60,55,10
2024-01-02 08:41:15,9.8,female,25,160,60,55,10
2024-01-02 08:41:20,10.0,female,25,160,60,55,10
2024-01-02 08:41:25,10.5,female,25,160,60,55,10
2024-01-02 08:41:30,10.0,female,25,160,60,55,10
2024-01-02 08:41:35,10.3,female,25,160,60,55,10
2024-01-02 08:41:40,10.8,female,25,160,60,55,10
2024-01-02 08:41:45,11.1,female,25,160,60,55,10
2024-01-02 08:41:50,11.3,female,25,160,60,55,10
2024-01-02 08:41:55,11.4,female,25,160,60,55,10
2024-01-02 08:42:00,11.8,female,25,160,60,55,10
2024-01-02 08:42:05,11.3,female,25,160,60,55,10
2024-01-02 08:42:10,11.1,female,25,160,60,55,10
2024-01-02 08:42:15,11.0,female,25,160,60,55,10
2024-01-02 08:42:20,11.2,female,25,160,60,55,10
2024-01-02 08:42:25,11.5,female,25,160,60,55,10
2024-01-02 08:42:30,11.4,female,25,160,60,55,10
2024-01-02 08:42:35,10.9,female,25,160,60,55,10
2024-01-02 08:42:40,11.2,female,25,160,60,55,10
2024-01-02 08:42:45,11.4,female,25,160,60,55,10
2024-01-02 08:42:50,11.4,female,25,160,60,55,10
2024-01-02 08:42:55,11.5,female,25,160,60,55,10
2024-01-02 08:43:00,11.1,female,25,160,60,55,10
2024-01-02 08:43:05,11.3,female,25,160,60,55,10
2024-01-02 08:43:10,11.2,female,25,160,60,55,10
2024-01-02 08:43:15,10.8,female,25,160,60,55,10
2024-01-02 08:43:20,10.4,female,25,160,60,55,10
2024-01-02 08:43:25,10.3,female,25,160,60,55,10
2024-01-02 08:43:30,10.4,female,25,160,60,55,10
2024-01-02 08:43:35,10.0,female,25,160,60,55,10
2024-01-02 08:43:40,9.7,female,25,160,60,55,10
2024-01-02 08:43:45,9.9,female,25,160,60,55,10
2024-01-02 08:43:50,10.0,female,25,160,60,55,10
2024-01-02 08:43:55,9.4,female,25,160,60,55,10
2024-01-03 23:07:00,11.5,female,25,160,60,55,10
2024-01-03 23:07:05,11.4,female,25,160,60,55,10
2024-01-03 23:07:10,11.1,female,25,160,60,55,10
2024-01-03 23:07:15,11.3,female,25,160,60,55,10
2024-01-03 23:07:20,11.1,female,25,160,60,55,10
2024-01-03 23:07:25,11.0,female,25,160,60,55,10
2024-01-03 23:07:30,11.5,female,25,160,60,55,10
2024-01-03 23:07:35,11.5,female,25,160,60,55,10
2024-01-03 23:07:40,11.2,female,25,160,60,55,10
2024-01-03 23:07:45,11.1,female,25,160,60,55,10
2024-01-03 23:07:50,11.1,female,25,160,60,55,10
2024-01-03 23:07:55,11.4,female,25,160,60,55,10
2024-01-03 23:08:00,11.5,female,25,160,60,55,10
2024-01-03 23:08:05,10.9,female,25,160,60,55,10
2024-01-03 23:08:10,10.9,female,25,160,60,55,10
2024-01-03 23:08:15,11.2,female,25,160,60,55,10
2024-01-03 23:08:20,10.5,female,25,160,60,55,10
2024-01-03 23:08:25,9.7,female,25,160,60,55,10
2024-01-03 23:08:30,9.8,female,25,160,60,55,10
2024-01-03 23:08:35,10.1,female,25,160,60,55,10
2024-01-03 23:08:40,10.0,female,25,160,60,55,10
2024-01-03 23:08:45,9.9,female,25,160,60,55,10
2024-01-03 23:08:50,9.9,female,25,160,60,55,10
2024-01-03 23:08:55,10.5,female,25,160,60,55,10
2024-01-03 23:09:00,10.4,female,25,160,60,55,10
2024-01-03 23:09:05,10.1,female,25,160,60,55,10
2024-01-03 23:09:10,10.8,female,25,160,60,55,10
2024-01-03 23:09:15,11.1,female,25,160,60,55,10
2024-01-03 23:09:20,11.0,female,25,160,60,55,10
2024-01-03 23:09:25,10.7,female,25,160,60,55,10
2024-01-03 23:09:30,11.0,female,25,160,60,55,10
2024-01-03 23:09:35,10.7,female,25,160,60,55,10
2024-01-03 23:09:40,10.4,female,25,160,60,55,10
2024-01-03 23:09:45,10.2,female,25,160,60,55,10
2024-01-03 23:09:50,10.8,female,25,160,60,55,10
2024-01-03 23:09:55,11.2,female,25,160,60,55,10
2024-01-03 23:10:00,10.5,female,25,160,60,55,10
2024-01-03 23:10:05,10.2,female,25,160,60,55,10
2024-01-03 23:10:10,10.1,female,25,160,60,55,10
2024-01-03 23:10:15,10.5,female,25,160,60,55,10
2024-01-03 23:10:20,10.3,female,25,160,60,55,10
2024-01-03 23:10:25,10.1,female,25,160,60,55,10
2024-01-03 23:10:30,10.3,female,25,160,60,55,10
2024-01-03 23:10:35,10.1,female,25,160,60,55,10
2024-01-03 23:10:40,9.8,female,25,160,60,55,10
2024-01-03 23:10:45,9.3,female,25,160,60,55,10
2024-01-03 23:10:50,10.0,female,25,160,60,55,10
2024-01-03 23:10:55,10.8,female,25,160,60,55,10
2024-01-03 23:11:00,11.2,female,25,160,60,55,10
2024-01-03 23:11:05,10.7,female,25,160,60,55,10
2024-01-03 23:11:10,11.0,female,25,160,60,55,10
2024-01-03 23:11:15,10.8,female,25,160,60,55,10
2024-01-03 23:11:20,10.5,female,25,160,60,55,10
2024-01-03 23:11:25,10.8,female,25,160,60,55,10
2024-01-03 23:11:30,11.0,female,25,160,60,55,10
2024-01-03 23:11:35,10.8,female,25,160,60,55,10
2024-01-03 23:11:40,10.2,female,25,160,60,55,10
2024-01-03 23:11:45,9.5,female,25,160,60,55,10
2024-01-03 23:11:50,9.6,female,25,160,60,55,10
2024-01-03 23:11:55,9.4,female,25,160,60,55,10
2024-01-03 23:12:00,9.8,female,25,160,60,55,10
2024-01-03 23:12:05,9.9,female,25,160,60,55,10
2024-01-03 23:12:10,10.1,female,25,160,60,55,10
2024-01-03 23:12:15,9.6,female,25,160,60,55,10
2024-01-03 23:12:20,9.3,female,25,160,60,55,10
2024-01-03 23:12:25,9.2,female,25,160,60,55,10
2024-01-03 23:12:30,9.2,female,25,160,60,55,10
2024-01-03 23:12:35,9.9,female,25,160,60,55,10
2024-01-03 23:12:40,9.6,female,25,160,60,55,10
2024-01-03 23:12:45,10.2,female,25,160,60,55,10
2024-01-03 23:12:50,9.6,female,25,160,60,55,10
2024-01-03 23:12:55,9.5,female,25,160,60,55,10
2024-01-03 23:13:00,9.3,female,25,160,60,55,10
2024-01-03 23:13:05,9.2,female,25,160,60,55,10
2024-01-03 23:13:10,9.3,female,25,160,60,55,10
2024-01-03 23:13:15,10.2,female,25,160,60,55,10
2024-01-03 23:13:20,10.0,female,25,160,60,55,10
2024-01-03 23:13:25,9.4,female,25,160,60,55,10
2024-01-03 23:13:30,9.3,female,25,160,60,55,10
2024-01-03 23:13:35,8.8,female,25,160,60,55,10
2024-01-03 23:13:40,9.1,female,25,160,60,55,10
2024-01-03 23:13:45,9.5,female,25,160,60,55,10
2024-01-03 23:13:50,9.9,female,25,160,60,55,10
2024-01-03 23:13:55,10.3,female,25,160,60,55,10
2024-01-03 23:14:00,9.9,female,25,160,60,55,10
2024-01-03 23:14:05,9.1,female,25,160,60,55,10
2024-01-03 23:14:10,9.3,female,25,160,60,55,10
2024-01-03 23:14:15,9.9,female,25,160,60,55,10
2024-01-03 23:14:20,10.3,female,25,160,60,55,10
2024-01-03 23:14:25,10.8,female,25,160,60,55,10
2024-01-03 23:14:30,10.5,female,25,160,60,55,10
2024-01-03 23:14:35,10.4,female,25,160,60,55,10
2024-01-03 23:14:40,10.7,female,25,160,60,55,10
2024-01-03 23:14:45,10.6,female,25,160,60,55,10
2024-01-03 23:14:50,11.1,female,25,160,60,55,10
2024-01-03 23:14:55,11.6,female,25,160,60,55,10
2024-01-03 23:15:00,11.7,female,25,160,60,55,10
2024-01-03 23:15:05,11.3,female,25,160,60,55,10
2024-01-03 23:15:10,10.6,female,25,160,60,55,10
2024-01-03 23:15:15,9.9,female,25,160,60,55,10
2024-01-03 23:15:20,10.5,female,25,160,60,55,10
2024-01-03 23:15:25,10.2,female,25,160,60,55,10
2024-01-03 23:15:30,10.3,female,25,160,60,55,10
2024-01-03 23:15:35,10.5,female,25,160,60,55,10
2024-01-03 23:15:40,9.9,female,25,160,60,55,10
2024-01-03 23:15:45,9.5,female,25,160,60,55,10
2024-01-03 23:15:50,9.0,female,25,160,60,55,10
2024-01-03 23:15:55,9.7,female,25,160,60,55,10
