Time,Speed,RunIndex
170,5.264544810124672,1
175,6.1711902652936175,1
180,4.226274377194297,1
185,5.781458056709732,1
190,7.087558233688496,1
195,6.820931733938331,1
200,5.7500429409468445,1
205,5.108254624672566,1
210,7.246767127860836,1
215,6.791561972116314,1
220,6.489452812389812,1
225,6.454662194243615,1
230,6.507739665868855,1
235,5.361405361751093,1
240,7.221058507972663,1
245,5.127162553658462,1
250,6.806147428102576,1
255,6.212486505052509,1
260,6.472331020791481,1
265,8.196138478381656,1
270,8.618641666215883,1
275,7.899802099109072,1
280,8.376364510203766,1
285,6.578964363373927,1
290,5.482937682448236,1
295,6.726693713314469,1
300,6.570014650708934,1
305,5.6389289526917175,1
310,6.5492152079070705,1
315,7.806697687460761,1
320,7.415571342788023,1
325,5.774892473395698,1
330,5.253849633681322,1
335,7.269731037913838,1
340,5.182574726298611,1
345,5.035234825634648,1
350,8.081364577759416,1
355,6.715619060105516,1
360,5.48209014548419,1
365,6.3189713102335645,1
370,6.869964408475582,1
375,6.058944904946137,1
380,6.601334747990873,1
385,4.9246801240861,1
390,6.8230656296863375,1
395,5.738737790783434,1
400,6.011552832980845,1
405,7.089485610399477,1
410,4.183776658521057,1
415,5.531016423413653,1
420,6.868687143616079,1
425,6.330320878110803,1
430,5.9102332885784366,1
435,5.97097390456816,1
440,5.8388182801238555,1
445,6.936188765719182,1
450,5.69663062465348,1
455,4.854378380192971,1
460,8.418089577142023,1
465,6.209486065559875,1
470,5.743438536434935,1
475,8.99415108632003,1
480,5.355654290798956,1
485,7.187793125759528,1
490,5.643946570741126,1
495,3.9961904734287743,1
500,6.920008669169177,1
505,5.620525507090921,1
510,6.800036159968058,1
515,6.360231665024991,1
520,7.2401096678430275,1
525,6.876617767124056,1
530,7.408736755356158,1
535,6.1358167984641705,1
540,6.089028012028336,1
545,5.2540799634885875,1
550,6.013113066580016,1
555,5.822966358749194,1
560,6.097734949021905,1
565,8.0788215243394,1
570,6.680539079421711,1
575,4.6433929876369,1
580,8.60500415302366,1
585,5.6299157910452875,1
590,6.7598518343422365,1
595,7.59624210639549,1
600,5.838265226636025,1
605,6.013961024182623,1
0,9.1869963711354,2
5,8.52268282445077,2
10,7.061277277406327,2
15,8.987298089261515,2
20,9.526109924939437,2
25,9.618784278511765,2
30,8.583609487548847,2
35,6.702841434218139,2
40,7.964557321979495,2
45,7.922099786170407,2
50,9.27235597235663,2
55,8.831146499648845,2
60,9.317956605850622,2
65,7.738321672548048,2
70,8.631613928013643,2
75,6.12470625722642,2
80,8.0095716841257,2
85,6.93521272967206,2
90,10.157766024383768,2
95,8.886040654866795,2
100,8.844923155066702,2
105,7.193814770920452,2
110,8.289763004385,2
115,9.079125371141737,2
120,7.547314616587766,2
125,7.961858727389947,2
130,9.525050058647935,2
135,7.346643496038413,2
140,7.987037934099223,2
145,7.601021443959818,2
150,8.757791502480632,2
155,9.193997218353662,2
160,10.02498665805747,2
165,8.814496221487655,2
170,9.666230021597814,2
175,8.785719804467098,2
180,7.052003711085586,2
185,8.45860138196566,2
190,8.473921180367595,2
195,9.484707385879783,2
200,8.324560901926548,2
205,8.047458104919706,2
210,7.567234496931732,2
215,8.157547061670783,2
220,8.329575905710202,2
225,9.015101495778799,2
230,7.603359695350993,2
235,10.759147445947695,2
240,7.51453409282032,2
245,7.139833523572222,2
250,8.928790689146805,2
255,7.1404147173202155,2
260,8.444381250616983,2
265,7.726200639709066,2
270,9.07118653132773,2
275,8.573775331326162,2
280,9.561090906648486,2
285,8.842545901330716,2
290,8.46645620388285,2
295,8.623381042877222,2
300,7.4500427563896965,2
305,7.7194109972593905,2
310,8.63802981806677,2
315,9.013432586883578,2
320,8.093437067298762,2
325,8.20610271385236,2
330,8.02470214683547,2
335,8.795173534282208,2
340,8.422649012533148,2
345,9.03782018327454,2
350,7.801186377647519,2
355,8.364449219185252,2
360,9.929685104072272,2
365,10.45545106354922,2
370,8.183180809861843,2
375,9.734541649744738,2
380,9.686612859365404,2
385,9.238604568968762,2
390,6.642466238716265,2
395,6.998859043117266,2
400,7.912310475940233,2
405,7.919377773040194,2
410,7.505623508251775,2
415,8.974872516172201,2
420,9.030602514208677,2
425,10.210198496796538,2
430,7.81203788797755,2
435,7.7678403944680685,2
440,8.605710357148453,2
445,7.130811381322185,2
450,10.288501121934427,2
455,8.06114452243621,2
460,8.339380432367829,2
465,8.554872079574801,2
470,8.270930920856816,2
475,8.14321491774672,2
480,10.773879648448004,2
485,8.50520451930356,2
490,8.901029957584509,2
495,7.924862120653763,2
500,9.034371266180573,2
505,8.450093366860598,2
510,8.668012920273307,2
515,8.896325404451423,2
520,9.301381716783368,2
525,9.118443074930696,2
530,8.395663006746418,2
535,8.424612930206843,2
540,7.306368535375923,2
545,8.243878053428677,2
550,8.526726249794914,2
555,9.3355291582195,2
560,6.050802538529357,2
565,8.72802939080492,2
570,7.64582435596718,2
575,9.195262192664945,2
580,9.747869272494853,2
585,8.370568571675289,2
590,9.85349900793122,2
595,9.286797202932144,2
600,8.557828430415013,2
605,6.81567445878769,2
610,8.803693552668983,2
615,7.590257035744337,2
620,5.559467388018671,2
625,7.3188040102158975,2
630,9.767245070583801,2
635,8.54806747795228,2
640,9.646203806279338,2
645,9.99366954820346,2
650,8.695862427678977,2
655,7.841509136423028,2
660,7.363876577119231,2
665,8.35563472991102,2
670,7.526548895293406,2
675,7.285594990348228,2
680,7.772962021848601,2
685,8.150958284695943,2
690,8.178323270434412,2
695,8.32933783216801,2
700,8.844292679106724,2
705,8.237835096229695,2
710,9.172710427652971,2
715,9.132507452173837,2
720,9.41816232681671,2
725,8.301428007747026,2
730,7.178984160078708,2
735,8.178280768000846,2
740,7.450571990114314,2
745,9.215777313667996,2
750,6.940968365160192,2
755,8.759541611977875,2
760,8.620382825903619,2
765,9.151948252581402,2
770,8.691455192968368,2
775,8.371798665023665,2
780,7.325702163368384,2
785,10.12485624865025,2
790,8.36729041725872,2
795,8.066988756810263,2
800,8.533982787552853,2
805,9.547690399463567,2
810,8.167311937098633,2
815,9.569616305340034,2
820,8.624296622286707,2
825,9.153360640274204,2
830,8.676157803479908,2
835,9.09226258750786,2
840,9.296009303802531,2
845,8.851521429505475,2
850,10.014066902550919,2
855,8.302710181194964,2
860,9.602789391605965,2
865,7.797258009308466,2
870,8.824743134989978,2
875,7.5905129814533066,2
880,7.606226282695317,2
885,9.7333179735362,2
890,10.506984402547468,2
895,8.257443596148995,2
900,7.412437432041132,2
905,8.407764809682076,2
910,7.6480198525990115,2
915,9.716595051785976,2
920,9.021691391448746,2
925,9.001065346342397,2
930,8.30458622342245,2
935,7.700328796911267,2
940,9.474938717314128,2
945,8.30893491649836,2
950,7.382615408514917,2
955,9.970472051008121,2
960,10.889832907317718,2
965,8.57609085450486,2
970,8.775116557621805,2
975,10.23097104428416,2
980,8.121284862809837,2
985,9.543857368482561,2
990,7.846707075096028,2
995,8.899664971351624,2
1000,7.4538582160011675,2
1005,8.163047953759719,2
1010,6.760759256676362,2
1015,8.910283318925138,2
1020,8.818597734498079,2
1025,7.398246323065724,2
1030,10.614246308342778,2
1035,8.495209874111948,2
1040,8.278279556032183,2
1045,7.441051942586382,2
1050,9.199914385918166,2
1055,7.5216050586948535,2
1060,9.183631250728942,2
1065,7.543015312806471,2
1070,8.853464368412501,2
1075,8.224854459355267,2
1080,9.20310494382274,2
1085,7.117830488971067,2
1090,8.875481908979435,2
1095,7.4379495414130865,2
1100,7.772048009616391,2
1105,8.99865225726758,2
1110,8.465369512024543,2
1115,8.79217495272536,2
1120,9.170653758743622,2
0,6.844613218079562,3
5,6.6653162177131,3
10,4.802271793233775,3
15,6.3190115401511635,3
20,5.571829531636122,3
25,4.331489223857993,3
30,6.975260628295037,3
35,8.867291779883786,3
40,5.278389581195871,3
45,6.309989884054251,3
50,5.270977406195177,3
55,8.315871384267421,3
60,4.578139949838651,3
65,5.238704298868607,3
70,5.48239457712332,3
75,6.66734192687991,3
80,6.089280013408614,3
85,5.328073667651191,3
90,5.158757129843042,3
95,4.393820656997987,3
100,5.933759599312393,3
105,5.540614275828603,3
110,5.258451912035895,3
115,7.795982895791827,3
120,5.470658497606442,3
125,8.107729547948717,3
130,6.04902149942404,3
135,4.681473919411558,3
140,6.138853152563131,3
145,6.603962547240231,3
150,5.354118714965704,3
155,6.640799607496837,3
160,4.314155126350985,3
165,5.303992293632955,3
170,6.6283621207178,3
175,7.221268441740471,3
180,5.785959152813564,3
185,5.937321613475511,3
190,6.5838136535366285,3
195,6.268350120066969,3
200,6.28519303022619,3
205,6.307513088845493,3
210,5.769038563189182,3
215,5.99890846905944,3
220,7.3542811971699775,3
225,5.345511210004245,3
230,6.479187106626429,3
235,4.790734748654924,3
240,5.532743654207369,3
245,4.377935482834053,3
250,5.486423577692049,3
255,4.15407134541028,3
260,5.859754539205309,3
265,7.047441522912519,3
270,5.133690318402617,3
275,7.8329104237626375,3
280,5.164367907296091,3
285,5.989108603663129,3
290,6.509257303592304,3
295,6.337776421033659,3
300,6.002395541071038,3
305,5.159088537089983,3
310,4.746513040092566,3
315,4.641320358593168,3
320,6.292814709593358,3
325,6.616037094032615,3
330,5.894129463262923,3
335,6.524705178447574,3
340,5.227763375586053,3
345,6.1147470585565715,3
350,5.831728117804837,3
355,6.217669655504511,3
360,7.883723180087058,3
365,7.474510930396468,3
370,7.354933121580255,3
375,5.6876265980011915,3
380,4.472217779731119,3
385,6.352528792277148,3
390,6.299707690602503,3
395,5.787466717789344,3
400,5.550865728988053,3
405,4.3311824836741595,3
410,5.849321377384917,3
415,5.141254766098694,3
420,5.455486416322061,3
425,4.456456053493392,3
430,5.708257266880651,3
435,5.828464291993267,3
440,6.103501856870691,3
445,4.1835520556847445,3
450,6.138515320447223,3
455,5.188371683246459,3
460,4.987840572977762,3
465,7.45151078856358,3
470,7.3141721697199475,3
475,6.66512250636005,3
480,5.669795301046272,3
485,7.374303104831698,3
490,6.814419064962083,3
495,6.631624682607483,3
500,5.819269888233541,3
505,6.665101049919967,3
510,6.132116276009824,3
515,4.7072510432240815,3
520,7.430821813563886,3
525,5.794092480137816,3
530,5.0294656561377975,3
535,6.865977721139056,3
540,6.087178975829039,3
545,5.012768927676857,3
550,6.0039593304746575,3
555,7.953328944964563,3
560,7.099237370839264,3
565,6.70289570931719,3
570,6.051127098352993,3
575,2.963038609852041,3
580,7.245316123563199,3
585,7.456951397923949,3
590,4.241370772848845,3
595,5.818083396582509,3
600,4.949096497820374,3
605,7.4893956753808295,3
610,7.49318057103713,3
615,3.303636586386013,3
620,7.983654293557084,3
625,5.50825160682782,3
630,4.016861291601864,3
635,6.052691928734657,3
640,6.132213770795787,3
645,5.3945802311543565,3
650,6.966350856996433,3
655,5.463133407349826,3
660,4.641300322253968,3
665,7.826702495480537,3
670,5.342677013815354,3
675,6.553067460420966,3
680,5.862920446263817,3
685,6.5689639648182805,3
690,5.46685736226317,3
695,6.5367474655360684,3
700,6.027323807035267,3
705,6.876592492810339,3
710,6.599324189688105,3
715,4.392038516719946,3
720,5.711985442885469,3
725,5.291405886183767,3
730,8.041400063368737,3
735,8.290175779167466,3
740,5.442063817252655,3
745,6.036860303306496,3
750,5.638739629919054,3
755,6.100943113890197,3
760,5.992838275368473,3
765,6.6064776051076795,3
770,6.345249686982938,3
775,7.339857668045504,3
780,7.345367508155505,3
785,4.710302235792093,3
790,6.425772276573834,3
795,5.654454170722357,3
800,5.3109572435399315,3
805,7.207264513619338,3
810,6.355889240775982,3
815,5.0184095092658305,3
820,4.943052752133129,3
825,6.862299511527748,3
830,5.623148395321264,3
835,6.832121750455625,3
840,5.485732784510855,3
845,7.2024162798916835,3
850,6.525307135324777,3
855,6.390988198858638,3
860,6.1630052772697,3
865,4.652680995906642,3
870,4.989269986703146,3
875,6.362012216276076,3
880,6.295883366543266,3
885,4.943074510096956,3
890,5.91309362838298,3
895,6.406984895070417,3
900,5.717247692780851,3
905,6.0675329021059525,3
910,4.925205578179681,3
915,5.490907106713939,3
920,6.096186452419202,3
925,5.990499936666969,3
930,4.707139096867765,3
935,4.832647394375133,3
940,4.984925351024982,3
945,5.769478682940137,3
950,6.162112615826976,3
955,6.071400366243527,3
960,5.673046117473611,3
965,5.2021725295159875,3
970,4.935128849027737,3
975,6.520514872663167,3
980,6.7808777041004085,3
985,7.197652925257188,3
990,5.9914143614451545,3
995,6.5132885824498885,3
1000,7.046378888754,3
1005,3.0581920151923194,3
1010,6.36467906092194,3
1015,6.01407033532287,3
1020,6.042171315254191,3
1025,5.275272539880411,3
1030,6.428718588205862,3
1035,5.9270823951872185,3
1040,6.316044588657338,3
1045,6.221008973131996,3
1050,5.921481770735911,3
1055,7.55787015523874,3
0,6.57055792467809,4
5,5.933004126775117,4
10,5.424481432389455,4
15,6.832710151060893,4
20,6.1017939188360675,4
25,5.92897380504459,4
30,6.052715903466042,4
35,5.3197656806919555,4
40,4.622515944190675,4
45,5.308394264225862,4
50,6.163565495751328,4
55,5.854560615789474,4
60,4.849427404229657,4
65,4.5311359995639275,4
70,4.724390949196914,4
75,5.76683962907825,4
80,7.538920803850571,4
85,4.735380620049844,4
90,6.654677543124089,4
95,4.54471906085239,4
100,6.709516961292302,4
105,5.257793439616955,4
110,5.852224362130186,4
115,6.644783446232378,4
120,6.027466016934094,4
125,6.183782079267453,4
130,6.0407235428351775,4
135,7.791801486623354,4
140,4.663971749398801,4
145,5.799779342431281,4
150,5.951432690295451,4
155,5.052473638989048,4
160,6.740269678368737,4
165,5.505573257442739,4
170,6.755192396296219,4
175,6.026234824546532,4
180,5.576256202118331,4
185,7.664110296789454,4
190,4.109408019230078,4
195,6.561299146451929,4
200,7.340973800612881,4
205,4.450949509345984,4
210,5.913510741209634,4
215,6.415447265344824,4
220,5.0757590500591885,4
225,6.505480288664787,4
230,7.366438849148467,4
235,6.675318038514135,4
240,7.820872397538559,4
245,4.884903807969318,4
250,5.71478008299065,4
255,4.4163796441851035,4
260,5.469591340951897,4
265,6.453185248253955,4
270,6.205031861086137,4
275,5.390395496990799,4
280,5.8151992116744315,4
285,3.9613569578029084,4
290,5.979681415904152,4
295,7.496426117487799,4
300,4.39740302242756,4
305,5.916477421071778,4
310,7.308340759250058,4
315,4.919092621738262,4
320,5.743016239793798,4
325,7.106943577599644,4
330,8.539582846308562,4
335,6.203927149764146,4
340,6.287421196298536,4
345,4.769929803476423,4
350,6.305863976110587,4
355,5.625989521294126,4
360,6.279426984334209,4
365,6.424233291794161,4
370,5.712265257580182,4
375,7.23843642679174,4
380,6.488964473265785,4
385,5.218788339602194,4
390,4.710108546348404,4
395,7.39142640944005,4
400,7.054980989855743,4
405,6.221391555183257,4
410,4.643114313321294,4
415,5.642258685671153,4
420,6.46344977247949,4
425,5.015353584764591,4
430,7.825328221508892,4
435,4.736510818248636,4
440,4.763657698101774,4
445,6.1649234947666125,4
450,7.202140760882321,4
455,3.4096942214095463,4
460,5.096307216726366,4
465,3.2068513893487416,4
470,7.251275359396337,4
475,5.099897678333354,4
480,7.605706160104356,4
485,4.229982065985494,4
490,4.8736292937700245,4
495,5.57217788308733,4
500,6.3962379213812355,4
505,5.992227213530894,4
510,5.288720459003775,4
515,3.494087843568153,4
520,5.660847582537689,4
525,5.7414570464227985,4
530,5.4504172630520245,4
535,7.277244931499803,4
540,5.67746217425127,4
545,7.387470090857494,4
550,6.445152399426612,4
555,6.493140469533857,4
560,6.795843180532972,4
565,6.305375488934961,4
570,5.547835254077171,4
575,6.423612573203385,4
580,6.809096412098356,4
585,6.452282577976961,4
590,4.459532559462105,4
595,6.751285527948247,4
600,6.683824738719703,4
605,6.786576241274777,4
610,5.626428654060363,4
615,5.19965900647102,4
620,5.90222275410085,4
625,6.880690667649445,4
630,4.494911744103521,4
635,5.97508995546111,4
640,3.9501520043086886,4
645,4.527317075840613,4
650,7.02849678424548,4
655,6.206654606248325,4
660,4.819622730706222,4
665,6.58211169521012,4
670,5.326845536676062,4
675,6.359910968790048,4
680,6.379901698517254,4
685,6.612298292425369,4
690,6.844751214127789,4
695,5.742081593250743,4
700,5.7128220480437655,4
705,7.285138591024481,4
710,5.064273354311307,4
715,6.454370512505394,4
720,5.278721848151206,4
725,5.992544767970448,4
730,7.713362567276065,4
735,4.70928231056718,4
740,4.507375966908983,4
745,7.35213525884766,4
750,6.182694433322349,4
755,5.237187551310312,4
760,5.813515400669516,4
765,5.741406959720943,4
770,5.658667330546334,4
775,7.295949895764909,4
780,5.03145669232662,4
785,5.720373418654887,4
790,4.8653842260887155,4
795,5.731783256474714,4
800,5.287281214545286,4
805,6.25620024370176,4
810,5.79650165657749,4
815,6.524914763947078,4
820,7.284170415190313,4
825,4.767629070403822,4
830,6.086091392435352,4
835,4.357148358788231,4
840,5.995398118218681,4
845,6.492276622362119,4
850,5.6134346884959285,4
855,6.334051645043177,4
860,6.259625856781375,4
865,6.5241416164340595,4
870,4.739218837072027,4
875,7.027914242743834,4
880,5.621170289419743,4
885,4.28839739309476,4
0,9.551877388042337,5
5,8.458743388662375,5
10,7.405987613731432,5
15,7.548872605164465,5
20,9.681778998600427,5
25,7.31734450052039,5
30,8.71233007692529,5
35,6.886620277654645,5
40,7.078603467338942,5
45,8.05856507327395,5
50,6.42512947112056,5
55,7.555280417318414,5
60,9.959304642422437,5
65,8.698770819221775,5
70,8.257986861978853,5
75,8.518736131804257,5
80,8.321991296070458,5
85,7.254062598618883,5
90,7.836716304357598,5
95,9.712683301651056,5
100,6.574585595574968,5
105,9.818153999006096,5
110,7.694910782935328,5
115,7.5464684044653865,5
120,9.907508580642023,5
125,8.223113615553396,5
130,10.393678226100256,5
135,9.749208483272879,5
140,6.728222405450885,5
145,7.716302688765768,5
150,7.046488391477419,5
155,7.627296705280827,5
160,9.27623587626749,5
165,9.404550180217695,5
170,7.509920804789056,5
175,8.44227209312615,5
180,9.508599495822846,5
185,7.27485807753336,5
190,8.75364796302941,5
195,9.241241852587756,5
200,9.672155174518764,5
205,8.086492190071612,5
210,6.17308442093219,5
215,8.691831467693046,5
220,9.397505441118323,5
225,8.066802701774973,5
230,8.367366742163194,5
235,6.689232104953721,5
240,9.343782780333548,5
245,9.914417755021097,5
250,6.981192877646339,5
255,7.757899867890448,5
260,7.813666543521761,5
265,6.438477820116665,5
270,8.782481943784237,5
275,7.258692046567858,5
280,7.249206227499075,5
285,7.479749812441301,5
290,6.890080436396107,5
295,7.469963517904148,5
300,9.049439171524847,5
305,8.75675964842462,5
310,9.918741424129388,5
315,7.221940966994539,5
320,7.5320648292448436,5
325,7.040145703885914,5
330,7.703149459769159,5
335,7.621072151894807,5
340,10.275713768405938,5
345,7.720469083341781,5
350,8.207980965920111,5
355,6.960860762825982,5
360,7.826295097769248,5
365,8.09128127205968,5
370,8.326357827892036,5
375,9.12606564024874,5
380,8.722967942331842,5
385,6.609893703215436,5
390,8.251653805859199,5
395,8.512745507242133,5
400,5.8112476968231945,5
405,8.98068505425035,5
410,9.768286145481188,5
415,6.007359157189981,5
420,8.128679933738399,5
425,8.39427735463625,5
430,9.03034314206851,5
435,9.53996114575457,5
440,8.078580833958801,5
445,9.164136263489608,5
450,7.577019602339334,5
455,7.454948925503479,5
460,6.987784322018909,5
465,7.601303667460108,5
470,7.568963146784417,5
475,9.334977958538346,5
480,8.123788333542457,5
485,5.719578476710393,5
490,7.443294481083213,5
495,7.733629627248387,5
500,8.713186837324495,5
505,9.658208566558061,5
510,10.135233712769109,5
515,8.575275464749685,5
520,7.553098111611875,5
525,6.73728770029669,5
530,8.129321078648816,5
535,9.161990842347613,5
540,8.260057073271149,5
545,9.242875485989234,5
550,9.46494755685497,5
555,9.940149711471655,5
560,8.857116660125422,5
565,9.644453373734123,5
570,9.142538296800897,5
575,6.342513709199103,5
580,9.794646450695723,5
585,8.439863129571403,5
590,9.933375014956562,5
595,9.022695452968831,5
600,6.905208614452398,5
605,8.280710519580191,5
610,7.82197449482321,5
615,9.173050348330971,5
620,8.738766775543876,5
625,8.34122197181748,5
630,8.848802692819355,5
635,6.861392162121338,5
640,7.559829972485678,5
645,8.032130277963665,5
650,5.993514621114256,5
655,7.765878890056198,5
660,8.31218089354763,5
665,7.787071829082282,5
670,7.612714853003567,5
675,8.166971583608584,5
680,8.494000734692184,5
685,8.311096590463302,5
690,9.366843785048943,5
695,8.334349989407821,5
700,5.042748529270081,5
705,10.167571511468626,5
710,8.702857514645775,5
715,7.498566806077498,5
720,6.761110142247663,5
725,8.161523142548422,5
730,6.8631403902054124,5
735,5.544241911301838,5
740,8.157640697512768,5
745,7.747608418445336,5
750,7.717725797725267,5
755,8.240527709084818,5
760,9.227985732637519,5
765,7.392322464154665,5
770,8.094969698320515,5
775,6.950439945381884,5
780,7.777186714587087,5
785,6.605281899606,5
790,9.963852109002314,5
795,6.669437556778288,5
800,7.878168217672304,5
805,6.067693693743706,5
810,6.078775561504962,5
815,7.721222970768369,5
820,8.788333894113388,5
825,7.049238307912988,5
830,6.724220743386615,5
835,8.851699532133832,5
0,15.514947459645029,6
5,13.422806719625822,6
10,14.18360143817101,6
15,13.372144882065118,6
20,13.944644964338194,6
25,13.752796042372246,6
30,15.128782862260381,6
35,12.691565415784334,6
40,15.062170214668622,6
45,16.274106598265487,6
50,15.546905191702876,6
55,13.568173094435481,6
60,15.256245378811387,6
65,15.821966102341655,6
70,14.560071135466517,6
75,16.184491718128356,6
80,14.981768184752447,6
85,15.48922577411999,6
90,14.183033249415248,6
95,15.127351957386134,6
100,14.500471351703071,6
105,14.875877581443904,6
110,15.300738859845918,6
115,13.939318617427784,6
120,14.751749009802415,6
125,16.83867250934262,6
130,15.838590812240072,6
135,15.310224197086013,6
140,14.954653255756718,6
145,15.750127251751458,6
150,14.280648545795344,6
155,15.48217530028949,6
160,13.747141377786889,6
165,14.159026370492077,6
170,14.45140043708145,6
175,16.26323174798347,6
180,16.228489981560813,6
185,15.131653593381674,6
190,14.338449601146051,6
195,14.360420520550443,6
200,15.954227826270762,6
205,14.775299793083315,6
210,15.403970901996125,6
215,15.270188505944263,6
220,16.88113587802799,6
225,14.184947712683748,6
230,15.055203358174861,6
235,13.796063725231209,6
240,14.56876319157729,6
245,15.089674012447043,6
250,15.468757242680761,6
255,13.69782476773318,6
260,15.366123408187663,6
265,13.811994166401693,6
270,14.394781141005419,6
275,15.191619657804276,6
280,13.191478243922665,6
285,14.403162949558741,6
290,15.153847687733776,6
295,14.63373176284923,6
